128,192,176.0,0.0
-1,1,1,-1,-1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,1,1,1,-1,-1,1,-1,1,1,1,-1,-1,-1,-1,1,1,1,-1,1,-1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,1,-1,-1,1,-1,-1,1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1
0,9
0,18
0,31
1,36
1,85
1,116
2,4
2,68
2,122
3,53
3,78
3,121
4,7
4,68
5,56
5,99
5,117
6,40
6,59
6,83
7,79
7,118
8,32
8,112
8,117
9,58
9,73
10,20
10,38
10,65
11,32
11,118
11,125
12,77
12,79
12,85
13,32
13,58
13,89
14,60
14,65
14,108
15,25
15,43
15,99
16,18
16,98
16,115
17,46
17,63
17,91
18,62
19,73
19,89
19,122
20,27
20,54
21,27
21,65
21,114
22,51
22,76
22,101
23,44
23,52
23,57
24,25
24,59
24,101
25,93
26,52
26,77
26,116
27,92
28,89
28,92
28,124
29,47
29,70
29,104
30,98
30,110
30,123
31,106
31,107
33,39
33,95
33,107
34,37
34,54
34,88
35,84
35,120
35,127
36,90
36,102
37,66
37,70
38,48
38,121
39,83
39,117
40,100
40,114
41,68
41,111
41,124
42,64
42,71
42,82
43,86
43,95
44,103
44,118
45,48
45,87
45,126
46,48
46,115
47,55
47,85
49,72
49,84
49,119
50,61
50,97
50,105
51,63
51,108
52,125
53,95
53,111
54,97
55,57
55,67
56,86
56,102
57,81
58,82
59,80
60,74
60,105
61,100
61,124
62,67
62,71
63,92
64,96
64,121
66,76
66,82
67,75
69,72
69,90
69,99
70,106
71,75
72,110
73,104
74,87
74,120
75,115
76,93
77,80
78,112
78,113
79,109
80,119
81,86
81,123
83,125
84,109
87,120
88,104
88,113
90,91
91,110
93,107
94,97
94,98
94,126
96,116
96,127
100,103
101,126
102,114
103,109
105,112
106,122
108,119
111,113
123,127
