128,320,263.0,0.0
-1,1,1,-1,-1,1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,1,-1,1,-1,-1,1,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1,1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,-1,-1,1,-1
0,34
0,40
0,56
0,82
0,108
1,6
1,25
1,65
1,67
1,78
2,7
2,19
2,24
2,47
2,103
3,22
3,30
3,52
3,54
3,81
4,23
4,32
4,44
4,86
4,120
5,20
5,43
5,52
5,73
5,95
6,57
6,58
6,100
6,114
7,55
7,68
7,76
7,94
8,32
8,35
8,66
8,89
8,113
9,38
9,79
9,80
9,89
9,122
10,21
10,55
10,73
10,91
10,118
11,34
11,51
11,81
11,108
11,109
12,37
12,77
12,88
12,118
12,119
13,27
13,41
13,81
13,95
13,102
14,18
14,47
14,95
14,98
14,102
15,28
15,59
15,70
15,89
15,97
16,23
16,76
16,84
16,111
16,117
17,26
17,64
17,71
17,91
17,111
18,46
18,48
18,98
18,116
19,21
19,76
19,107
19,115
20,26
20,36
20,98
20,119
21,89
21,90
21,126
22,50
22,53
22,86
22,99
23,70
23,101
23,112
24,52
24,64
24,65
24,80
25,36
25,59
25,97
25,115
26,69
26,73
26,74
27,56
27,66
27,81
27,115
28,37
28,39
28,75
28,105
29,55
29,73
29,79
29,105
29,106
30,38
30,43
30,61
30,82
31,32
31,55
31,58
31,59
31,112
32,42
32,93
33,42
33,72
33,81
33,101
33,103
34,62
34,70
34,87
35,49
35,58
35,88
35,114
36,50
36,87
36,92
37,46
37,63
37,109
38,40
38,67
38,100
39,42
39,44
39,47
39,72
40,51
40,64
40,95
41,46
41,90
41,94
41,115
42,94
42,121
43,85
43,90
43,104
44,59
44,75
44,117
45,69
45,71
45,87
45,91
45,111
46,50
46,124
47,86
47,116
48,75
48,92
48,113
48,122
49,60
49,67
49,116
49,123
50,102
50,117
51,66
51,75
51,99
52,83
52,121
53,68
53,71
53,104
53,121
54,74
54,82
54,105
54,110
55,84
56,62
56,76
56,123
57,101
57,104
57,117
57,118
58,97
58,124
59,127
60,92
60,102
60,110
60,113
61,74
61,87
61,109
61,120
62,65
62,72
62,96
63,68
63,108
63,112
63,126
64,86
64,111
65,74
65,98
66,115
66,125
67,96
67,98
68,123
68,124
69,80
69,91
69,106
70,117
70,119
71,78
71,84
72,92
72,110
73,100
74,78
75,80
76,107
77,79
77,82
77,125
77,127
78,97
78,113
79,97
79,107
80,112
82,118
83,87
83,95
83,116
83,125
84,101
84,122
85,88
85,96
85,113
85,119
86,102
88,91
88,107
89,110
90,114
90,126
92,120
93,120
93,121
93,126
93,127
94,110
94,127
96,116
96,122
99,104
99,114
99,124
100,106
100,112
101,119
103,118
103,121
103,127
104,125
105,106
105,109
106,111
107,126
108,123
108,124
109,123
114,122
120,125
