128,448,347.0,0.0
1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1,-1,1,1,-1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,-1,-1,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,1,-1,1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,1,1,1
0,25
0,90
0,94
0,110
0,111
0,117
0,124
1,19
1,23
1,47
1,48
1,66
1,92
1,115
2,6
2,15
2,38
2,39
2,88
2,104
2,113
3,13
3,20
3,31
3,40
3,82
3,84
3,125
4,6
4,22
4,40
4,41
4,58
4,71
4,95
5,51
5,87
5,92
5,101
5,118
5,124
5,126
6,14
6,16
6,19
6,84
6,88
7,14
7,63
7,64
7,77
7,105
7,117
7,121
8,15
8,38
8,48
8,68
8,78
8,111
8,118
9,14
9,34
9,51
9,82
9,86
9,101
9,115
10,12
10,31
10,35
10,39
10,41
10,58
10,124
11,23
11,24
11,66
11,92
11,108
11,109
11,122
12,30
12,40
12,42
12,44
12,101
12,104
13,21
13,29
13,62
13,65
13,98
13,116
14,35
14,44
14,60
14,91
15,29
15,44
15,79
15,116
15,126
16,18
16,21
16,31
16,61
16,67
16,109
17,30
17,50
17,68
17,70
17,72
17,74
17,113
18,27
18,47
18,64
18,83
18,96
18,100
19,42
19,44
19,53
19,95
19,123
20,38
20,52
20,75
20,98
20,100
20,107
21,49
21,68
21,69
21,76
21,77
22,55
22,57
22,77
22,83
22,96
22,126
23,53
23,105
23,108
23,123
23,124
24,45
24,91
24,104
24,107
24,111
24,119
25,28
25,34
25,52
25,68
25,97
25,109
26,59
26,61
26,65
26,77
26,105
26,112
26,116
27,38
27,46
27,64
27,100
27,101
27,123
28,39
28,48
28,54
28,71
28,94
28,96
29,34
29,44
29,49
29,94
29,106
30,32
30,63
30,64
30,66
30,79
31,59
31,61
31,71
31,111
32,73
32,94
32,95
32,110
32,115
32,120
33,51
33,53
33,55
33,66
33,77
33,89
33,120
34,41
34,73
34,117
34,123
35,60
35,62
35,75
35,87
35,120
36,54
36,63
36,66
36,71
36,92
36,93
36,104
37,57
37,78
37,81
37,93
37,109
37,112
37,127
38,76
38,78
38,125
39,51
39,61
39,67
39,95
40,54
40,69
40,85
40,89
41,52
41,55
41,82
41,127
42,45
42,46
42,53
42,71
42,86
43,47
43,60
43,84
43,97
43,101
43,109
43,125
44,100
44,107
45,49
45,72
45,92
45,107
45,119
46,53
46,56
46,65
46,78
46,97
47,51
47,61
47,80
47,89
48,55
48,96
48,114
48,126
49,64
49,68
49,79
49,87
50,58
50,63
50,73
50,84
50,112
50,118
51,59
51,106
52,70
52,72
52,87
52,119
53,66
53,116
54,77
54,84
54,107
54,124
55,71
55,85
55,118
56,70
56,74
56,75
56,79
56,87
56,89
57,76
57,80
57,83
57,102
57,121
58,71
58,75
58,120
58,121
59,72
59,95
59,116
59,121
60,83
60,89
60,91
60,103
61,74
61,127
62,76
62,80
62,96
62,101
62,118
63,90
63,99
63,114
64,80
64,115
65,68
65,114
65,125
65,127
66,90
67,106
67,120
67,122
67,123
67,126
68,81
69,75
69,81
69,85
69,86
69,97
70,76
70,82
70,85
70,112
72,74
72,88
72,115
73,78
73,110
73,112
73,125
74,84
74,94
74,99
75,106
75,110
76,81
76,94
77,86
78,88
78,90
79,91
79,112
79,119
80,98
80,99
80,125
81,110
81,114
81,116
82,89
82,107
82,115
83,100
83,113
83,122
84,102
85,88
85,103
85,105
86,91
86,94
86,117
87,100
87,103
88,90
88,122
89,123
90,105
90,127
91,93
91,108
92,102
92,118
93,103
93,108
93,110
93,119
95,101
95,105
96,122
96,127
97,108
97,110
97,111
98,102
98,104
98,119
98,126
99,103
99,108
99,121
99,126
100,113
102,103
102,114
102,122
103,120
104,111
104,122
105,109
106,109
106,117
106,123
107,114
108,120
111,112
113,121
113,124
113,125
114,119
115,116
117,121
117,127
118,124
