256,1152,859.0,0.04307334109429569
-1,-1,1,1,-1,1,-1,1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,1,-1,1,1,-1,1,1,1,1,-1,-1,1,-1,1,1,-1,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,1,1,1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,1,1,1,-1,1,1,-1,1,-1,1,-1,1,1,1,-1,1,1,-1,1,-1,1,-1,-1,1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,1,1,1,-1,1,1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,1,1,1,1,-1,1,-1,-1,1,1,1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,1,-1,1,-1,1,-1,1,1,-1,1,1,-1,1,-1,1,-1,1,1,-1,-1,1,1,-1,1,-1,1,-1,-1,1,-1,-1,-1,1,1,1,1,1,1,-1,1,-1,1,1,1,-1
0,45
0,51
0,103
0,116
0,130
0,155
0,183
0,192
0,202
1,17
1,20
1,79
1,86
1,97
1,148
1,164
1,178
1,221
2,8
2,11
2,41
2,74
2,150
2,158
2,175
2,178
2,191
3,26
3,40
3,46
3,52
3,101
3,117
3,120
3,242
3,250
4,46
4,49
4,53
4,58
4,64
4,86
4,89
4,219
4,232
5,22
5,61
5,66
5,90
5,128
5,143
5,147
5,210
5,232
6,24
6,106
6,119
6,196
6,202
6,203
6,206
6,207
6,208
7,51
7,85
7,108
7,119
7,151
7,178
7,201
7,225
7,249
8,9
8,73
8,106
8,121
8,197
8,204
8,238
8,249
9,73
9,101
9,113
9,145
9,202
9,222
9,252
9,253
10,38
10,148
10,153
10,168
10,180
10,192
10,204
10,206
10,218
11,14
11,29
11,104
11,127
11,128
11,146
11,160
11,173
12,34
12,47
12,49
12,65
12,116
12,170
12,177
12,208
12,239
13,90
13,91
13,115
13,152
13,174
13,196
13,204
13,215
13,236
14,21
14,67
14,82
14,101
14,129
14,152
14,184
14,244
15,134
15,148
15,162
15,166
15,192
15,211
15,217
15,218
15,223
16,27
16,46
16,74
16,102
16,137
16,173
16,215
16,217
16,239
17,39
17,55
17,137
17,138
17,177
17,188
17,223
17,243
18,35
18,48
18,55
18,77
18,79
18,108
18,118
