256,1152,863.0,0.039397450753186555
-1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,1,-1,1,-1,-1,1,1,-1,1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,-1,1,1,1,1,1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,1,-1,1,-1,-1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,-1,1,1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,1,1,1,1
0,2
0,15
0,143
0,151
0,167
0,191
0,192
0,209
0,253
1,16
1,19
1,22
1,33
1,123
1,184
1,192
1,217
1,230
2,20
2,23
2,96
2,100
2,107
2,127
2,190
2,224
3,11
3,19
3,73
3,74
3,108
3,132
3,135
3,201
3,203
4,6
4,27
4,30
4,52
4,70
4,115
4,139
4,144
4,187
5,27
5,87
5,100
5,124
5,137
5,160
5,190
5,204
5,239
6,26
6,44
6,46
6,78
6,90
6,125
6,133
6,143
7,51
7,95
7,117
7,121
7,150
7,153
7,164
7,217
7,236
8,50
8,98
8,149
8,150
8,162
8,165
8,182
8,242
8,243
9,27
9,74
9,84
9,126
9,143
9,166
9,212
9,223
9,241
10,77
10,96
10,137
10,163
10,174
10,179
10,182
10,193
10,216
11,12
11,14
11,15
11,17
11,80
11,167
11,174
11,189
12,63
12,64
12,75
12,95
12,131
12,159
12,184
12,243
13,45
13,46
13,78
13,129
13,138
13,147
13,155
13,225
13,250
14,21
14,28
14,31
14,104
14,109
14,139
14,171
14,198
15,20
15,62
15,64
15,154
15,178
15,200
15,222
16,167
16,177
16,184
16,198
16,220
16,224
16,240
16,254
17,25
17,59
17,61
17,110
17,151
17,190
17,245
17,251
18,19
18,61
18,78
18,81
18,100
18,108
18,153
18,180
18,240
19,39
19,96
