256,1024,774.0,0.03359173126614987
-1,-1,1,1,-1,-1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,1,-1,1,1,1,-1,-1,-1,1,-1,-1,-1,1,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,1,1,-1,1,-1,-1,-1,1,1,-1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1,-1,-1,1,1,-1,-1,-1,1,1,-1,1,-1,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,1,1,-1,-1,-1,1,-1,1,1,1,-1,1,1,-1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,-1,1,1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,-1,-1,-1,-1,1,-1
0,22
0,33
0,57
0,117
0,169
0,209
0,220
0,243
1,28
1,94
1,105
1,127
1,164
1,177
1,208
1,246
2,10
2,104
2,107
2,115
2,117
2,128
2,187
2,212
3,17
3,31
3,51
3,75
3,101
3,103
3,142
3,207
4,13
4,30
4,35
4,49
4,56
4,80
4,205
4,219
5,42
5,48
5,56
5,127
5,145
5,224
5,243
5,254
6,12
6,23
6,29
6,114
6,125
6,128
6,172
6,192
7,19
7,67
7,130
7,143
7,159
7,186
7,205
7,247
8,16
8,21
8,73
8,98
8,102
8,140
8,157
8,184
9,24
9,42
9,49
9,58
9,108
9,167
9,175
9,228
10,68
10,85
10,131
10,189
10,200
10,206
10,236
11,61
11,96
11,109
11,210
11,214
11,217
11,221
11,229
12,63
12,103
12,141
12,172
12,192
12,225
12,255
13,78
13,102
13,121
13,182
13,199
13,202
13,217
14,21
14,25
14,34
14,75
14,113
14,120
14,214
14,217
15,31
15,77
15,80
15,97
15,131
15,141
15,188
15,237
16,34
16,40
16,42
16,112
16,204
16,205
16,237
17,38
17,92
17,96
17,143
17,154
17,198
17,227
18,33
18,43
18,98
18,99
18,135
18,168
18,206
18,207
19,22
19,34
19,54
19,77
19,124
19,128
19,160
20,43
20,48
20,111
20,132
20,162
20,179
20,183
20,212
21,61
21,67
21,91
21,123
21,159
21,231
22,57
22,129
22,161
22,200
22,213
22,220
23,47
23,48
23,56
23,116
23,129
23,131
23,147
24,36
24,49
24,66
24,108
24,111
24,224
24,247
25,43
25,61
25,92
25,150
25,165
25,169
25,178
26,38
26,41
26,80
26,102
26,132
26,139
26,140
26,252
27,53
27,86
27,99
27,108
27,176
27,211
27,212
27,249
28,36
28,82
28,100
28,108
28,194
28,217
28,230
29,65
29,66
29,70
29,133
29,191
29,242
29,246
30,65
30,67
30,76
30,124
30,160
30,238
30,250
31,45
31,91
31,195
31,218
31,222
31,237
32,48
32,51
32,99
32,111
32,139
32,162
32,189
32,195
33,36
33,69
33,75
33,158
33,172
33,190
34,40
34,62
34,122
34,171
34,242
35,97
35,119
35,125
35,137
35,145
35,179
35,238
36,148
36,150
36,177
36,213
36,246
37,57
37,69
37,126
37,217
37,223
37,226
37,232
37,248
38,47
38,68
38,82
38,98
38,140
38,166
39,119
39,123
39,163
39,216
39,218
39,225
39,227
39,244
40,50
40,52
40,73
40,197
40,201
40,233
41,84
41,113
41,161
41,207
41,215
41,247
41,248
42,69
42,120
42,147
42,159
42,163
43,134
43,161
43,225
43,230
43,238
44,77
44,86
44,101
44,173
44,188
44,227
44,243
44,247
45,46
45,67
45,93
45,95
45,111
45,136
45,193
46,64
46,125
46,186
46,189
46,197
46,198
46,200
47,61
47,154
47,173
47,187
47,232
47,244
48,90
48,156
48,172
48,178
49,174
49,206
49,245
49,249
49,250
50,90
50,120
50,137
50,154
50,165
50,185
50,230
51,80
51,122
51,196
51,209
51,213
51,236
52,99
52,127
52,132
52,135
52,199
52,253
52,254
53,112
53,115
53,118
53,148
53,207
53,214
53,247
54,77
54,93
54,104
54,116
54,237
54,254
54,255
55,84
55,88
55,109
55,139
55,162
55,172
55,182
55,210
56,106
56,140
56,197
56,206
56,227
57,95
57,105
57,156
57,180
57,189
58,122
58,128
58,147
58,208
58,221
58,227
58,249
59,73
59,92
59,113
59,116
59,156
59,190
59,226
59,246
60,106
60,119
60,122
60,129
60,142
60,219
60,240
60,243
61,86
61,129
61,155
61,184
62,93
62,122
62,125
62,153
62,187
62,221
62,234
63,94
63,168
63,196
63,208
63,239
63,248
63,252
64,88
64,203
64,219
64,225
64,232
64,242
64,245
65,131
65,160
65,186
65,197
65,235
65,255
66,142
66,151
66,158
66,192
66,239
66,250
67,138
67,152
67,174
67,253
68,114
68,134
68,166
68,206
68,223
68,243
69,122
69,194
69,204
69,205
69,222
70,134
70,148
70,162
70,165
70,174
70,191
70,194
71,93
71,136
71,154
71,171
71,180
71,216
71,226
71,236
72,80
72,98
72,99
72,133
72,160
72,183
72,235
72,238
73,139
73,145
73,174
73,216
73,218
74,85
74,153
74,173
74,200
74,221
74,226
74,234
74,237
75,80
75,204
75,225
75,251
75,254
76,133
76,160
76,164
76,204
76,216
76,228
76,237
77,121
77,164
77,179
77,203
78,116
78,199
78,201
78,210
78,215
78,227
78,246
79,83
79,87
79,123
79,130
79,138
79,187
79,230
79,231
80,99
80,166
81,92
81,107
81,113
81,117
81,224
81,234
81,248
81,252
82,109
82,144
82,148
82,163
82,174
82,235
83,88
83,103
83,128
83,135
83,155
83,196
83,254
84,89
84,118
84,120
84,158
84,181
84,240
85,145
85,166
85,168
85,177
85,202
85,252
86,120
86,167
86,192
86,218
86,252
87,114
87,128
87,130
87,143
87,178
87,214
87,220
88,97
88,114
88,124
88,190
88,245
89,106
89,115
89,177
89,224
89,226
89,233
89,250
90,93
90,129
90,151
90,155
90,179
90,217
91,119
91,141
91,149
91,158
91,205
91,235
92,103
92,117
92,139
92,228
93,110
93,236
93,241
94,111
94,121
94,169
94,207
94,213
94,252
95,100
95,125
95,190
95,208
95,223
95,228
96,135
96,144
96,174
96,223
96,233
96,252
97,106
97,123
97,132
97,189
97,199
98,124
98,194
98,203
98,245
99,149
99,185
100,116
100,125
100,219
100,228
100,245
100,247
101,114
101,137
101,146
101,171
101,177
101,193
102,109
102,137
102,146
102,164
102,241
103,210
103,215
103,219
103,227
104,117
104,156
104,162
104,176
104,199
104,248
105,107
105,167
105,170
105,209
105,236
105,251
106,120
106,153
106,179
106,244
107,133
107,168
107,188
107,202
107,219
108,170
108,174
108,217
108,250
109,140
109,152
109,195
109,241
110,142
110,143
110,193
110,202
110,229
110,231
110,240
111,133
111,175
111,214
112,137
112,146
112,150
112,199
112,201
112,249
