128,320,262.0,0.0
-1,-1,1,-1,1,-1,1,-1,1,1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,-1,1,-1,-1,1,-1,-1,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,-1,1,-1,-1,-1,-1,1
0,8
0,9
0,42
0,70
0,97
1,25
1,40
1,41
1,56
1,104
2,3
2,5
2,18
2,30
2,116
3,23
3,99
3,105
3,119
4,9
4,30
4,60
4,112
4,123
5,48
5,74
5,96
5,102
6,42
6,51
6,92
6,115
6,125
7,25
7,29
7,39
7,74
7,107
8,14
8,21
8,35
8,83
9,13
9,65
9,123
10,23
10,54
10,63
10,109
10,124
11,15
11,16
11,25
11,61
11,103
12,44
12,67
12,98
12,106
12,115
13,16
13,24
13,53
13,57
14,43
14,49
14,77
14,82
15,34
15,36
15,84
15,127
16,30
16,109
16,118
17,22
17,66
17,77
17,108
17,127
18,32
18,53
18,71
18,74
19,27
19,47
19,75
19,106
19,127
20,37
20,43
20,48
20,90
20,95
21,69
21,74
21,116
21,121
22,26
22,32
22,68
22,119
23,31
23,60
23,71
24,46
24,73
24,89
24,121
25,55
25,81
26,52
26,57
26,99
26,100
27,36
27,37
27,42
27,52
28,57
28,61
28,62
28,103
28,104
29,47
29,58
29,76
29,112
30,39
30,77
31,34
31,57
31,111
31,114
32,76
32,114
32,120
33,40
33,51
33,59
33,106
33,127
34,59
34,61
34,90
35,60
35,65
35,87
35,94
36,63
36,69
36,102
37,48
37,85
37,96
38,68
38,91
38,101
38,104
38,108
39,72
39,110
39,120
40,45
40,95
40,114
41,43
41,46
41,83
41,94
42,68
42,106
43,58
43,98
44,54
44,100
44,112
44,117
45,62
45,64
45,102
45,112
46,69
46,79
46,118
47,70
47,93
47,103
48,81
48,123
49,53
49,55
49,76
49,81
50,89
50,92
50,107
50,117
50,126
51,71
51,109
51,116
52,66
52,82
52,98
53,101
53,117
54,103
54,105
54,110
55,65
55,99
55,112
56,63
56,79
56,86
56,91
57,94
58,65
58,120
58,122
59,78
59,99
59,126
60,87
60,95
61,101
61,113
62,86
62,100
62,102
63,86
63,119
64,87
64,90
64,122
64,126
65,85
66,75
66,80
66,89
67,72
67,85
67,97
67,109
68,79
68,84
69,110
69,125
70,78
70,86
70,110
71,72
71,124
72,102
72,116
73,92
73,119
73,125
73,126
74,94
75,76
75,77
75,95
76,114
77,114
78,84
78,93
78,94
79,88
79,90
80,87
80,107
80,113
80,120
81,105
81,117
82,93
82,105
82,115
83,88
83,96
83,107
84,104
84,123
85,88
85,111
86,88
87,122
88,126
89,97
89,125
90,92
91,96
91,105
91,119
92,107
93,97
93,109
95,118
96,115
97,124
98,101
98,118
99,121
100,110
100,111
101,104
103,123
106,113
108,117
108,124
108,125
111,113
111,115
113,127
116,121
118,122
120,124
121,122
