128,192,175.0,0.0
-1,1,1,1,1,-1,1,1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1,1,1,1,-1,1,-1,1,-1,-1,-1,-1,1,1,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,1,1,1,1,-1,1,1,-1,1,-1,1,1,1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,1,-1,1,1,-1,1,-1,1
0,9
0,28
0,36
1,106
1,110
1,116
2,56
2,66
2,107
3,32
3,49
3,107
4,60
4,69
4,73
5,88
5,91
5,123
6,20
6,37
6,90
7,76
7,101
7,106
8,16
8,94
8,99
9,76
9,92
10,33
10,92
10,96
11,15
11,58
11,99
12,24
12,87
12,127
13,19
13,54
13,88
14,37
14,95
14,126
15,20
15,101
16,39
16,112
17,42
17,90
17,98
18,57
18,89
18,109
19,51
19,102
20,88
21,33
21,56
21,70
22,32
22,67
22,104
23,41
23,64
23,70
24,75
24,83
25,32
25,71
25,83
26,30
26,59
26,103
27,72
27,78
27,120
28,96
28,102
29,74
29,81
29,123
30,87
30,119
31,65
31,82
31,114
33,48
34,89
34,112
34,117
35,36
35,43
35,123
36,118
37,47
38,43
38,114
38,120
39,86
39,115
40,50
40,86
40,121
41,75
41,92
42,56
42,62
43,59
44,63
44,96
44,100
45,72
45,97
45,116
46,68
46,80
46,108
47,69
47,105
48,64
48,78
49,63
49,68
50,54
50,127
51,61
51,113
52,73
52,85
52,105
53,69
53,77
53,113
54,93
55,66
55,95
55,116
57,60
57,117
58,80
58,97
59,99
60,94
61,73
61,103
62,78
62,109
63,65
64,86
65,87
66,108
67,102
67,109
68,79
70,111
71,93
71,98
72,84
74,77
74,124
75,89
76,115
77,113
79,125
79,127
80,101
81,112
81,122
82,121
82,124
83,91
84,105
84,115
85,122
85,125
90,111
91,110
93,110
94,118
95,117
97,100
98,119
100,104
103,120
104,107
106,126
108,121
111,114
118,122
119,124
125,126
